Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor
202401,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,5.0
202402,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,5.0
202403,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,4.0
202404,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,3.0
202401,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,16.0
202402,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,18.0
202403,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,21.0
202404,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,15.0
202401,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,12.0
202402,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,12.0
202403,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,16.0
202404,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,13.0
202401,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,11.0
202402,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,12.0
202403,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,14.0
202404,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,18.0
202401,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,23.0
202402,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,20.0
202403,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,28.0
202404,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,28.0
202401,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,35.0
202402,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,38.0
202403,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,42.0
202404,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,38.0
202401,Porto Velho - RO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,25.0
202402,Porto Velho - RO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,21.5
202403,Porto Velho - RO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,22.1
202404,Porto Velho - RO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,32.7
202401,Rio Branco - AC,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,23.3
202402,Rio Branco - AC,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,18.4
202403,Rio Branco - AC,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,17.4
202404,Rio Branco - AC,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,17.9
202401,Manaus - AM,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,24.4
202402,Manaus - AM,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,25.1
202403,Manaus - AM,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,22.9
202404,Manaus - AM,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,29.9
202401,Boa Vista - RR,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,29.0
202402,Boa Vista - RR,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,25.5
202403,Boa Vista - RR,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,23.5
202404,Boa Vista - RR,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,32.9
202401,Belém - PA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,33.5
202402,Belém - PA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,31.3
202403,Belém - PA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,39.0
202404,Belém - PA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,38.6
202401,Macapá - AP,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,22.6
202402,Macapá - AP,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,20.5
202403,Macapá - AP,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,20.5
202404,Macapá - AP,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,27.0
202401,Palmas - TO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,47.0
202402,Palmas - TO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,53.4
202403,Palmas - TO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,57.1
202404,Palmas - TO,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,51.9
202401,São Luís - MA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,36.7
202402,São Luís - MA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,38.2
202403,São Luís - MA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,37.3
202404,São Luís - MA,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,38.7
202401,Teresina - PI,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,33.0
202402,Teresina - PI,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,46.5
202403,Teresina - PI,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,29.0
202404,Teresina - PI,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,31.1
202401,Fortaleza - CE,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,21.4
202402,Fortaleza - CE,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,22.1
202403,Fortaleza - CE,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,21.3
202404,Fortaleza - CE,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,21.4
202401,Natal - RN,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,40.9
202402,Natal - RN,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,39.6
202403,Natal - RN,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,37.7
202404,Natal - RN,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,38.3
202401,João Pessoa - PB,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",%,Sem instrução e menos de 1 ano de estudo,30.6
