Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor,UF,Regiao
202404,Mato Grosso,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MT,Centro-Oeste
202401,Goiás,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,GO,Centro-Oeste
202402,Goiás,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,GO,Centro-Oeste
202403,Goiás,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,GO,Centro-Oeste
202404,Goiás,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,GO,Centro-Oeste
202401,Distrito Federal,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,DF,Centro-Oeste
202402,Distrito Federal,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,DF,Centro-Oeste
202403,Distrito Federal,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,DF,Centro-Oeste
202404,Distrito Federal,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,8.0,DF,Centro-Oeste
202401,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,20.0,RO,Norte
202402,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,21.0,RO,Norte
202403,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,20.0,RO,Norte
202404,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,20.0,RO,Norte
202401,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,14.0,AC,Norte
202402,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,14.0,AC,Norte
202403,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,16.0,AC,Norte
202404,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,18.0,AC,Norte
202401,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,64.0,AM,Norte
202402,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,77.0,AM,Norte
202403,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,80.0,AM,Norte
202404,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,69.0,AM,Norte
202401,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,11.0,RR,Norte
202402,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,14.0,RR,Norte
202403,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,15.0,RR,Norte
202404,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,13.0,RR,Norte
202401,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,64.0,PA,Norte
202402,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,62.0,PA,Norte
202403,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,59.0,PA,Norte
202404,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,55.0,PA,Norte
202401,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,24.0,AP,Norte
202402,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,27.0,AP,Norte
202403,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,24.0,AP,Norte
202404,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,23.0,AP,Norte
202401,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,8.0,TO,Norte
202402,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,12.0,TO,Norte
202403,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,12.0,TO,Norte
202404,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,9.0,TO,Norte
202401,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,31.0,MA,Nordeste
202402,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,37.0,MA,Nordeste
202403,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,39.0,MA,Nordeste
202404,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,30.0,MA,Nordeste
202401,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,27.0,PI,Nordeste
202402,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,26.0,PI,Nordeste
202403,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,33.0,PI,Nordeste
202404,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,31.0,PI,Nordeste
202401,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,111.0,CE,Nordeste
202402,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,116.0,CE,Nordeste
202403,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,122.0,CE,Nordeste
202404,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,130.0,CE,Nordeste
202401,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,28.0,RN,Nordeste
202402,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,24.0,RN,Nordeste
202403,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,20.0,RN,Nordeste
202404,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,23.0,RN,Nordeste
202401,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,26.0,PB,Nordeste
202402,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,25.0,PB,Nordeste
202403,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,24.0,PB,Nordeste
202404,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,28.0,PB,Nordeste
202401,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,74.0,PE,Nordeste
202402,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,72.0,PE,Nordeste
202403,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,67.0,PE,Nordeste
202404,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,65.0,PE,Nordeste
202401,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,53.0,AL,Nordeste
202402,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,53.0,AL,Nordeste
202403,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,48.0,AL,Nordeste
202404,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,58.0,AL,Nordeste
202401,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,26.0,SE,Nordeste
202402,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,28.0,SE,Nordeste
202403,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,26.0,SE,Nordeste
202404,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,26.0,SE,Nordeste
202401,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,108.0,BA,Nordeste
202402,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,73.0,BA,Nordeste
202403,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,118.0,BA,Nordeste
202404,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,101.0,BA,Nordeste
202401,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,65.0,MG,Sudeste
202402,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,72.0,MG,Sudeste
202403,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,64.0,MG,Sudeste
202404,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,70.0,MG,Sudeste
202401,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,5.0,ES,Sudeste
202402,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental incompleto ou equivalente,5.0,ES,Sudeste
